address,tag,balance,txn_count
0x7e3d7d8e31b3f472fcd3c1552a9f009131c50c6c,Fake_Phishing188,0 Ether,175
0x059615ea15f7f0e2a276103127bbace30223d294,Fake_Phishing1880,0 Ether,6
0xbe3e5cba8cb230678a7bf5ecdae37783c8df89bd,Fake_Phishing1881,0 Ether,3
0x8e8f4161c9c3d2d8857230a048df1fc6f4326948,Fake_Phishing1882,0 Ether,3
0xdf390bcb82f2f574b690f649da6019db64b86ca2,Fake_Phishing1883,0.00127629 Ether,12
0x4fae1eab137daf99e12b5aa7fe963f7ec3dcd40e,Fake_Phishing1884,0.001551 Ether,3
0xfdff5c88b7ce9b45037c360c380904e780de17a4,Fake_Phishing1885,3.93238474 Ether,6
0x159ccffb293a06aafaec1b254a00522a2bc40639,Fake_Phishing1886,0.001 Ether,1
0x9e91ea0c442dd2b41cc7fe2d54faecd34f59c134,Fake_Phishing1887,0 Ether,28
0x71486336caed5fa8e37ff8b31b9d67d08fbdc262,Fake_Phishing1888,0 Ether,0
0x1754cebea65afe5cfe90ee7d393adce1568d2ba4,Fake_Phishing1889,0 Ether,11
0x8374aa52bf36eabca06e33c4163a081f53e39aa3,Fake_Phishing189,0.00840914 Ether,14
0x2b5d022d3396c412a58c7be8897bc8d3e0c823c3,Fake_Phishing1891,0 Ether,0
0xf7d0fcd21d7bf83358656baaeb3c8c1903aa9614,Fake_Phishing1892,29.92031776 Ether,8
0x8bcb21d162af74718c583e249ab112b9e6ad5267,Fake_Phishing1893,0 Ether,2
0xca45363317fb20c899dc1b0eeaa0dd959c2ef723,Fake_Phishing1894,0 Ether,0
0x575061697e9ee7ca7b9403f732a04a2618a1978f,Fake_Phishing1895,0 Ether,0
0x8d18b40c3b095f2d8ea99bf3a814c7182e2f8efd,Fake_Phishing1896,0 Ether,0
0xed0f9fcdf76506242f1b9f499bcc41c60ac99180,Fake_Phishing1897,0 Ether,0
0xb916873ded41b00b2691103d2b675bb3818e6c6e,Fake_Phishing1898,0 Ether,0
0x9acbafedd352644dace6bc666df884e69a8102ee,Fake_Phishing1899,0 Ether,6
0x36212ebb7513604F7dcF560908934EB49F9CC950,Fake_Phishing19,0 Ether,33
0xE30054b7d166C14E1DD7b54268228471D9e547eB,Fake_Phishing190,0 Ether,10
0x3d6b1ce6ba915bf0001b4fc135e98474ef6eeffd,Fake_Phishing1900,0 Ether,17
0x3bd330f121c493db91e59d9125968d3df090a66f,Fake_Phishing1901,0 Ether,31
0xab5fd091c56a9b801e945a902e986e894e4f407d,Fake_Phishing1902,0 Ether,8
0x4bc69a335d353dce4de09399b24079aed48f7865,Fake_Phishing1903,0.000096 Ether,2
0xa9ec9789c80ee9dce8840f114112c6badc1ecfda,Fake_Phishing1904,0 Ether,0
0x15d16a2073735251e663d96e3647f68e571bcbd3,Fake_Phishing1905,0 Ether,8
0x637336064f49074587a15cfd785d17ed02aebf25,Fake_Phishing1906,0.00350651 Ether,12
0xb1507f936066831b3cac64c203df247ef2c80cdc,Fake_Phishing1907,0 Ether,8
0x35810a676a84ec4db68c0a9286f7a740fda10b29,Fake_Phishing1908,0 Ether,12
0x3bf351a62df57dce8512b136daa4cd6ebe2dda91,Fake_Phishing1909,0 Ether,35
0x3aa65f17cde339df49afd2f88b3c8495842d5fb0,Fake_Phishing191,0.000153 Ether,11
0x1597d86b81166cf78bb56ac4cab48ef81f203d23,Fake_Phishing1910,0.00576082 Ether,5
0x0c2cb2d98f9f5ed558d9560d0e38e47187b2bfe1,Fake_Phishing1911,0 Ether,3
0xd0acac843aaab4cef20b322405405e67e90147d1,Fake_Phishing1912,0 Ether,28
0x8eead6a5776dce374257bf7d4500cfe3c1e362a6,Fake_Phishing1913,9.03366687 Ether,10
0x8781ebb17371d0c530285433308c02b81b895dae,Fake_Phishing1914,0.009278 Ether,27
0x0e50fac3b2eaee7ba87b6d644b6c03e946b19f8d,Fake_Phishing1915,0 Ether,4
0x5cc42d5a4ec44d3df88f1bef5413f02900a500af,Fake_Phishing1916,0 Ether,0
0xfa3572b21b35cfe042ae940d5a74a9706882c6db,Fake_Phishing1917,0 Ether,2
0xf87f6f77d695039599412b9fe04ddc89a5e7eb79,Fake_Phishing1918,0.0100064 Ether,4
0xde60e7ea42f99851b8dc4234880ac121eef6bd5f,Fake_Phishing1919,0 Ether,0
0x37c81cc9ff71d0f97849a947bf22e8e529b72230,Fake_Phishing192,0.11353063 Ether,92
0x2d791afb30b48a0ac39e6b416d2f46aa095b1704,Fake_Phishing1920,0 Ether,32
0xf23a5c61e951b198adbc59e1a05a729c043d33d5,Fake_Phishing1921,48.08101052 Ether,35
0x6c653ca88eff4c9301023244ff49d506e5a2004c,Fake_Phishing1922,0.00006673 Ether,15
0xfd2a63d44ff0799dc0dad7dcce74b4ac4bec2528,Fake_Phishing1923,0 Ether,6
0x21e951767e23b428e8ff023dce7e6c6923dfcdeb,Fake_Phishing1924,0 Ether,0
0xec4208e6786bb63b3a204590a477585dc8152b4b,Fake_Phishing1925,0 Ether,4
0xdd1f234967913c25f176bda85a9825ba880e447e,Fake_Phishing1926,0 Ether,6
0x3a85774c434a4cc51fda217cf0e5caefd6c0af2f,Fake_Phishing1927,0 Ether,8
0x4f3ca8c465170c0988295e22b5347ef8bb38f2b7,Fake_Phishing1928,0 Ether,0
0x633a5b3a807b7532d308ea7b44bb32732aa14a72,Fake_Phishing1929,0.00266266 Ether,2
0x410ed6C41894ea6576eDE999f3BEdB8a887FA3A7,Fake_Phishing193,0 Ether,178
0x934a0a1bfe01eeb4415689d8e66e56e3f1f13077,Fake_Phishing1930,0 Ether,25
0xd3ddae456004ed85639a39a9751192e80a967ed4,Fake_Phishing1931,0 Ether,25
0x0a4a2413d7c604647c7788fd3564b3c54fe06763,Fake_Phishing1932,0.027 Ether,35
0x1b76d77499125f2b05779b78a8a642cecdc069ec,Fake_Phishing1933,0 Ether,29
0x1e857859deb11afd0ca7b760f21a3d8ddb03dbdf,Fake_Phishing1934,17.2149523 Ether,42
0xd522663a8a4dfe76a0bf1e608fc3b7aa2b9ccfde,Fake_Phishing1935,0 Ether,8
0xaf5bda8f8b954b03474305fd148c8361cad4d2cd,Fake_Phishing1936,0.0596045 Ether,67
0x31f530b58efa42dab4bd1789184b4cc6b884dea0,Fake_Phishing1937,0.00846303 Ether,37
0x58049616f5cd4b2ccd3654d7015d271a985ff2e7,Fake_Phishing1938,0.00558 Ether,9
0x1efd1b1ee8174b5421786ef0127ea45076307d8d,Fake_Phishing1939,0 Ether,15
0x3639b8B8edA816B2cb62b65159A183972a3cf863,Fake_Phishing194,0 Ether,11
0x4d021fb560fdc49250a23e4006b584058667baf7,Fake_Phishing1940,0 Ether,0
0x484f46f9dd32a0147126f07da4be61efc26ef42a,Fake_Phishing1941,88.65791179 Ether,23
0x1f319dd5015b1068f102912f970d63b9947e4cb0,Fake_Phishing1942,1 wei,7
0xa2280ddc79183a0de9d3d90c63c0e7646874d9e0,Fake_Phishing1943,0 Ether,10
0x6c712ae4986342773edc37a9ff7fa90b1b52ca6e,Fake_Phishing1944,79.4312663 Ether,43
0x2d50bffa93d3f93918837677dc7598784e1da128,Fake_Phishing1945,0 Ether,0
0x0f89b38968065a571eeaf34dd6bf2093fb55c20f,Fake_Phishing1946,0.00438606 Ether,51
0x73c9b03b1dadea685f34b17ddafbc11bd6327b6d,Fake_Phishing1947,0 Ether,17
0xbbfaf27674c2eb5d13edc58a40081248d13dcfeb,Fake_Phishing1948,28.2680983 Ether,6
0x7f151165f7cd0d7417e4b5233b90cf721c34aa2f,Fake_Phishing1949,0 Ether,0
0xd055610c2d5151aDb3eaF994e08aBe45DeE936E0,Fake_Phishing195,0 Ether,0
0x4427ee02ffa0bfab4206f445a31239323177b587,Fake_Phishing1950,0 Ether,2
0x5457bb4430d8b8d1a3708576100aef0e027c5b9b,Fake_Phishing1951,0 Ether,31
0x5dc8ed6cfe7df7c66744ff4f68c53e6f482875e8,Fake_Phishing1952,8.70626391 Ether,40
0x7c875ee4d4a1b29b41ebb2678df1f645f28d090b,Fake_Phishing1953,0 Ether,10
0x3d7a0fae63809c4725b13bdddabbb718939ad10e,Fake_Phishing1954,0 Ether,7
0xaa9455da13ba39f5d4e6275337c3d5600cb0f5b4,Fake_Phishing1955,0 Ether,3
0x3232d99007e509d29564099c622a89e143fdc05c,Fake_Phishing1956,0 Ether,21
0xc4bd211e5b92235e6426113cd735b74bc4335d08,Fake_Phishing1957,0.06663643 Ether,43
0x701888e9c68f40201de48d9d4bcdedeb2ef2b088,Fake_Phishing1958,0.4330618 Ether,87
0x5f856630adbc27c0f5bc1de1961d4f0fb1805a29,Fake_Phishing1959,0 Ether,8
0x10e823fe66c152b669e33ddc865c5f7d985db9a9,Fake_Phishing196,0 Ether,2
0x86035a913989d8d2bb631c0bd7657983666168d8,Fake_Phishing1960,0 Ether,21
0xcc5b3a953f53503f2a66122a65382d8b468dc936,Fake_Phishing1961,0 Ether,2
0x1d1db7271513363097fdc84ed078356329c799e7,Fake_Phishing1962,0.0000638 Ether,10
0x8ddf3b072eca70950803211e4bea77971365702e,Fake_Phishing1963,0 Ether,9
0x08cf4bb69ec988614b43617dcb1ef0933c5c7441,Fake_Phishing1964,0 Ether,0
0x9b14dd998023a024fdd69249a8d961a66844105f,Fake_Phishing1965,0 Ether,8
0xe0e1df65a64c5ae18b86463e30e96d1a657e42c4,Fake_Phishing1966,0.49632008 Ether,93
0x6c328a78905a1ffe10181a63fbdd54011c59b574,Fake_Phishing1967,0 Ether,0
0xbfa82fbe0e66d8e2b7dcc16328db9ecd70533d13,Fake_Phishing1968,0 Ether,909
0x6896cf29fffc1736192fa41b4adfee42f7663db5,Fake_Phishing1969,0.04746822 Ether,25
0x08D94BecCA7894A384f41396F435F8bA887A6d71,Fake_Phishing197,0 Ether,0
0xd26cd761f7474661ffb0ae0338a638a98e9bfadd,Fake_Phishing1970,0.02604571 Ether,8
0xc4574e92e9ced311a75bc4db464da1a24e9f7a0c,Fake_Phishing1971,0 Ether,0
0x246383881c671c26736861628739f7b8ca85afbc,Fake_Phishing1972,0.03146642 Ether,49
0x4adcbff485902cc4523256384d5febbc490b8fca,Fake_Phishing1973,0 Ether,0
0x6fbda99af584fa622ca2f478e542594e03e6d592,Fake_Phishing1974,0 Ether,5
0x423fbbcf0730a616a06de2231019b6289f775a7a,Fake_Phishing1975,0 Ether,3
0xea3a8bd1a99e16160832d6b473ce06c1058dff7e,Fake_Phishing1976,0.69102698 Ether,662
0x794328caef716a6abc9a4f426a5aa516a4d1a1a4,Fake_Phishing1977,2 Ether,0
0x0fa3202e9f247f9349352c4296d2bbd6c7fa11b4,Fake_Phishing1978,1.76094314 Ether,301
0xd64052035cfe91e85ca648994b0cedb178df0e4e,Fake_Phishing1979,0 Ether,15
0xA35e3534917E471540345733B8f23e7bAd54681b,Fake_Phishing198,0 Ether,0
0xf832a212d1c81b89e2dabc79c728e6a294ea5edd,Fake_Phishing1980,0.00028495 Ether,1
0xb8f8881f561f7a1d8c44d3d38e9d5bd7d88a77df,Fake_Phishing1981,0 Ether,67
0xbb1d293ac46180c7fe9eddd43c12e3e44d659e1d,Fake_Phishing1982,0 Ether,233
0x02d0b53ec925f5c5907eb3dd85bededaa4362564,Fake_Phishing1983,0 Ether,30
0xa475a250519fdd5d13682d1a380ce2dcabb8abcf,Fake_Phishing1984,0 Ether,8
0x3cd62398553089a1eb75d434ce3cccbdfd4b56cb,Fake_Phishing1985,5.68806841 Ether,7
0x303581c37b0c4ad5493573f8e61ccea287448be6,Fake_Phishing1986,0.00021189 Ether,4
0x52719dbcc920aaaab0778952556f3b75a49257b2,Fake_Phishing1987,0 Ether,7
0xf38cd78e1f9058221270b33a587a1a80a6c46ccb,Fake_Phishing1988,0 Ether,0
0xa324120643dde9d520a06691010f086b12d5ca02,Fake_Phishing1989,0 Ether,0
0xF25195b3989226B3b1d284Ddbc8f1a4816a4502f,Fake_Phishing199,0.0015 Ether,1
0x10b6ba730c590d48f9e736896589d783da25b545,Fake_Phishing1990,0 Ether,16
0x91ba145749166d4a9579216eb422d156fd1cdc9c,Fake_Phishing1991,0.00454244 Ether,2
0xe6bfb31042d652f365a855a77cb1891bcd17e9cf,Fake_Phishing1992,0 Ether,0
0x67fdeda858e1160ba88dda9b9626035c65dc7607,Fake_Phishing1993,0 Ether,0
0xc5acba70ec092fe19362cbcbad1a4e4322cf2058,Fake_Phishing1994,0 Ether,0
0x233ae9c0fb89305756ea856e673a0f80229eb33f,Fake_Phishing1995,0 Ether,2
0x56238ccf73f97ad6ed170d1cf8a0f25fab11bc7b,Fake_Phishing1996,0 Ether,8
0x0a72dc6925181e2c0ff2c26a32fb6f3a7e6c9bdb,Fake_Phishing1997,0 Ether,0
0xa36de942c9f605bd39eec89e5c17704e14dc28eb,Fake_Phishing1998,0 Ether,0
0x585f148c35a5f50829a29f6ecfaf02d83303c3b5,Fake_Phishing1999,0 Ether,2
0xc57f1148855e67763a694f7f2c0e68230adc686e,FAKE_Phishing2,0 Ether,69
0xAb98922CA2be48214539c7D5Dc63a343d14d7227,Fake_Phishing20,0 Ether,46
0x8dcdb7fc9f541825ba57fb47d5204317fc609590,Fake_Phishing200,0 Ether,2
0x21cb3b2f1145d96fe2d1228f027b3ba5edc6fa79,Fake_Phishing2000,0 Ether,0
0x12923d0c9f066722e9a9dba57eabdad664ff9c5b,Fake_Phishing2001,0 Ether,0
0x5bcf695f94b59be57b39a078b9c65507b243b6fa,Fake_Phishing2002,0 Ether,0
0xd261e98abd0ebc6ccaa3c57a9bb017b0720c1343,Fake_Phishing2003,0 Ether,0
0xcb0736e6d2cf621360df831f6eb2dc0e56128b89,Fake_Phishing2004,0 Ether,0
0x4f1872383be22878af5d4795b69be61b35ec5d10,Fake_Phishing2005,0 Ether,2
0xbde0d5ce6dae4fff4da4e0a0a3301e1eb58bedaf,Fake_Phishing2006,0 Ether,0
0x6dcbe06db7d7e56941c92b5cd9ea8dad65d4417c,Fake_Phishing2007,0 Ether,19
0x3b77304d18855138d3d551d2191350827f133d80,Fake_Phishing2008,0.0046633 Ether,7
0x760a412a14f2fe03c0873b473febdf79db288fce,Fake_Phishing2009,0 Ether,2
0xef6805af393c34fe772f8d827a5d26685215612a,Fake_Phishing201,0 Ether,3
0xece7de131f2e338c6e76291ed597b359b2b3be7d,Fake_Phishing2010,0 Ether,3
0xa5e89fa321377b4136793db32fa6afe78a2bce3b,Fake_Phishing2011,0.009139 Ether,2
0x50e8de98570b8a2ddff80a9d2e8adcdbc35f3f95,Fake_Phishing2012,0 Ether,2
0x832ad88f1e81d46f9d80298597c80b577b6d4736,Fake_Phishing2013,0 Ether,2
0xc3143951adc753be54a8740637d04a2a988939a7,Fake_Phishing2014,0 Ether,0
0xb53fb00e8635be2d0ba259d6579650f5a907ee16,Fake_Phishing2015,0 Ether,39
0x5d0dbbf6460ba020a5ab06006ea447ffc7612b2d,Fake_Phishing2016,0.00011686 Ether,8
0x4686869e7b3c5fbdd35e399c2fc3e652647c2771,Fake_Phishing2017,0 Ether,14
0x499afbf1eae0943cc5ba8e80af7690c60a8bdcad,Fake_Phishing2018,0 Ether,2
0x7862f3ec65e013bfc42f6905c0e373b5b2c65c51,Fake_Phishing2019,0 Ether,0
0x071cf579507DD0661845694F709E68CF7Ea506a4,Fake_Phishing202,0 Ether,0
0x8cbbbdff9326f356e270361b1c0469fed74f566c,Fake_Phishing2020,0 Ether,0
0x7d69d57b025aa1e5029194582eb85608db84cfb5,Fake_Phishing2021,0 Ether,0
0xcf060f72ea615dc395f08d6205d3540a7142c712,Fake_Phishing2022,0 Ether,0
0xadea1fc3493feb9fddc1629e37e5580c21470d7c,Fake_Phishing2023,0 Ether,0
0x7bc79ca4aa447f01e1e07c0060e4a6f76d0b1d64,Fake_Phishing2024,0 Ether,0
0x31a732f783baff201d7a1bf530e3411636e6df2d,Fake_Phishing2025,0 Ether,0
0xd44c13f838462ef1bd983e9ca5d5b9e158138746,Fake_Phishing2026,0 Ether,3
0x5b5039be7a3a8b779d21908f1000e221f3574fa5,Fake_Phishing2027,0 Ether,11
0xbc492382aa0586f08cdb2e0ba88c1048f1e7b44e,Fake_Phishing2028,0 Ether,11
0xe9de9394cff204910da2334230f1c6bc9f7c9702,Fake_Phishing2029,0 Ether,3
0x89474953d6bc8275b88e331fdf1a92d552563712,Fake_Phishing203,0 Ether,810
0x07920356975798037f26a934db461c7aafc8aa05,Fake_Phishing2030,0 Ether,15
0x14ca4346167a1e3b872f86af0fe118c60e77dd68,Fake_Phishing2031,0 Ether,3
0x0cbc569253e2419856e4a777cf406d35444d8e50,Fake_Phishing2032,0 Ether,2
0x0084515449b037205a33d6d3940a5684126aa4b5,Fake_Phishing2033,0 Ether,10
0x28f45192fd495bd9cbb312a6080d086d14481ebc,Fake_Phishing2034,0 Ether,6
0x046e3a705d9bcd0e53d2b45161b48e39f4bc4090,Fake_Phishing2035,0.00209662 Ether,3
0xf271d00900966dcfc5a75c3eeddd4ccedca9c966,Fake_Phishing2036,0 Ether,0
0x6b4888b308d6013407190dfeefbb4c7dc2eaa61f,Fake_Phishing2037,0 Ether,5
0xa7229e0de15d36a58a79ee61ab93744241ff001b,Fake_Phishing2038,0 Ether,0
0x5de81caefee2f158964a65f0e19bd5e5ee94602a,Fake_Phishing2039,0 Ether,0
0x29EE4Aff6549477180EabF73f7a3A269BCb70026,Fake_Phishing204,0 Ether,0
0x26a022e559ec404c142ec873f1cde696ac97915b,Fake_Phishing2040,0 Ether,3
0x9bd1ab6be3c0ed45bab095335f6d16f0ff18109c,Fake_Phishing2041,0 Ether,0
0xe1228f81c01b80efefac957483d63a40c6d635e1,Fake_Phishing2042,0 Ether,0
0x6bed8445ada86419243f95a5bb14bc599d62b295,Fake_Phishing2043,0 Ether,0
0xf6fc6941643384ccd56ad8f084beeb338b77128a,Fake_Phishing2044,0 Ether,9
0xa9a53dcd4c6bc74ae56cc52ce48390d85be98c80,Fake_Phishing2045,0 Ether,3
0x3ea41dc576ccf70706aeece363833a26d9529c38,Fake_Phishing2046,0 Ether,14
0xfb864b083b6284a864cd3a18378e65babd13ce1b,Fake_Phishing2047,0.00556903 Ether,4
0xfb5e36b888bc15528b6bd42fe0b1b2af62693eb9,Fake_Phishing2048,0 Ether,0
0xa3d120c2a03a58489f65d24880ff6b43d7a63235,Fake_Phishing2049,0.009324 Ether,3
0xa42892745f9e07d9b92cb188a380b252a332823b,Fake_Phishing205,0 Ether,26
0x982f12f899a37759a3426165ece2224df21be241,Fake_Phishing2050,1.015 Ether,3
0xa3570c82d03bbf8c337799fe3f502729d3cf0dbc,Fake_Phishing2051,0 Ether,0
0x35b62c8ab3c05ca5706c57cb8b79d79d7e23abbf,Fake_Phishing2052,0 Ether,0
0xcb3883a9afe5b47fe83cac5a2dec2aa841a62973,Fake_Phishing2053,0 Ether,0
0x4a0d6f59e4e689506122fc7691ea0b3c9e9f7964,Fake_Phishing2054,0 Ether,0
0x3bff0d893f8f595bc40ad266772b583da492b20f,Fake_Phishing2055,0.000139 Ether,3
0xdd0385e83fc3cbefc00c47716774d71ee583805a,Fake_Phishing2056,0 Ether,2
0x8db82c361c101cac757d709200b23ffc8e69fad2,Fake_Phishing2057,0.26507204 Ether,4
0xe24272c36a961e80b5e143b5a6bb1d5f9086f1c1,Fake_Phishing2058,0 Ether,7
0x3d7285879cea71d0063e96f2c33b6b177878e1e2,Fake_Phishing2059,0 Ether,4
0x997f075b25cee2feb07ef1b53b202ad1c33bc739,Fake_Phishing206,0 Ether,8
0xf63164c4912aed27cd900f92fe5a66f1ebe5c0ce,Fake_Phishing2060,0.02266218 Ether,10
0x5c0ea45d4d78d062667f9ea17534306e409acf0a,Fake_Phishing2061,0 Ether,3
0x2a0055bd440ebc26fd466d7ee04ca293300beff4,Fake_Phishing2062,0 Ether,0
0xcf75d0bf4e47f3db616a28d1cf8d4153d3957eda,Fake_Phishing2063,0 Ether,0
0xe0ee6db021fdd4001bea210a81a8122c8f20bb46,Fake_Phishing2064,0 Ether,0
0x76256547a138343164fe4a37ffb7b2bed27924f9,Fake_Phishing2065,0 Ether,4
0x7debe420a36349fb8014c181c9a7e835e83efb23,Fake_Phishing2066,0 Ether,8
0x8f7534b39e75051f0c03c988239ac8d67d4c13a7,Fake_Phishing2067,0 Ether,0
0xfc930bc7aa32b14a87f49a4e120ff54f8f0a5e05,Fake_Phishing2068,0 Ether,0
0x606188614094946e0fcd05a0c94d51ff586fb01b,Fake_Phishing2069,0.0059686 Ether,29
0x7bc7f83a9a7a55f2e2f7779b2846088e7edcacaa,Fake_Phishing207,0.0002502 Ether,11
0x36ac0e8e29ffbaee04d55c262f8cd52d227a1cb0,Fake_Phishing2070,0 Ether,0
0xd1381f89b4feea63e9c6bc97dc9fc2b0c96bf12f,Fake_Phishing2071,0 Ether,0
0x72696ce345abb71398384e42cfbf6c9a995246c0,Fake_Phishing2072,0 Ether,3
0xb23452b9e14f7770c0ad879fb4da1e70bf661eee,Fake_Phishing2073,0 Ether,0
0x1708a04876fec1ca8a482e72afb340c362d3ec20,Fake_Phishing2074,0 Ether,0
0x054aa7a66dcdf5fd76a3914fb5e02650c1afa65b,Fake_Phishing2075,0 Ether,0
0x259510f83370e261ff018cf973d0e80ff64cf1b5,Fake_Phishing2076,0 Ether,0
0xfd8b13415d9dd061bb665438632fba566267bba4,Fake_Phishing2077,0 Ether,4
0xcaed34acc1da8ce456a1e217d687bfdcb910b35b,Fake_Phishing2078,0 Ether,0
0x76bb5b6177096b337c79f2f948aa08b0db5f5211,Fake_Phishing2079,0 Ether,53
0x0d3c6F157fc40eDe8Fc2E80a2d03b961853cC243,Fake_Phishing208,0 Ether,0
0xe2621777f2d10d2fc5cf2f7f48d680044f2e49a8,Fake_Phishing2080,0.00805567 Ether,3
0x688e8d92fcff37b37f0b3910120f0ce906f12483,Fake_Phishing2081,0.00171924 Ether,1
0x0a7dde263eb93f69acd1671a223c5c93faa73701,Fake_Phishing2082,16.87126568 Ether,4
0x2202bce02f8a5944c1fdf2bd20fcf607f30389ab,Fake_Phishing2083,0 Ether,0
0xc4856c6c04ee3416daeaed3e5abae3622bbe1ebe,Fake_Phishing2084,0 Ether,5
0x384d84914784760e1aa55eb2ab9028d2fae538e9,Fake_Phishing2085,0 Ether,0
0x1d2ba50dfa3c78da0e56f62d3a9e80a4d20da363,Fake_Phishing2086,0 Ether,0
0xa2f11a7c5b68de825f35a47c5649cb1eafba77ac,Fake_Phishing2087,0.4878156 Ether,2
0x68412063a56225ae349296a1db47788ccef4597c,Fake_Phishing2088,0 Ether,7
0xe7dc0c50d0facb2ce74caa90895a742782859f96,Fake_Phishing2089,0 Ether,7
0xfe3b256cbdfdb65b7d7fabf8e5f9f918e47f6db6,Fake_Phishing209,0 Ether,3
0xa2922ae30ff11c0fef6e250b3892a451bdd533f1,Fake_Phishing2090,0 Ether,57
0xff718805bb9199ebf024ab6acd333e603ad77c85,Fake_Phishing2091,0 Ether,0
0x04a96f1b6f661793787b527f3114f33d7e413b4d,Fake_Phishing2092,0 Ether,0
0xe889b0d59fd4181857edb19f5fecafa8510f2fad,Fake_Phishing2093,0.00241822 Ether,1
0x9a9a91492a76ab7ef901e064d0548937b5c80a9c,Fake_Phishing2094,5.9925016 Ether,10
0x604cac9ce467021908814f5a36a006e236ae10a2,Fake_Phishing2095,0 Ether,0
0xf66ffd1b3bb6771d3d365605fb4b408c4f7424c0,Fake_Phishing2096,0 Ether,0
0x289f70e8c29657e574de9cf78d74cb20f674936a,Fake_Phishing2097,0 Ether,7
0xadc75e9cc58945dff49cf2263ee09c87a422a601,Fake_Phishing2098,0 Ether,0
0xb86fabbb253b69906ab8311de95a9008c738e92e,Fake_Phishing2099,0 Ether,2
0x5B1a67C25bA691b251F39dDe42bc7384E1C48814,Fake_Phishing21,0 Ether,43
0x584Bf23bEd32C531be9B1974e160a3387B7c30A5,Fake_Phishing210,0 Ether,2
0x6aa83b12973f3364bc7f17211cfd85c7586fb371,Fake_Phishing2100,0 Ether,4
0xa51960df18ca816b738a401ac310656fba0d52ef,Fake_Phishing2101,0.00022863 Ether,11
0xe4f158abd814face37a76bb046eb8d5d2982e48f,Fake_Phishing2102,0 Ether,3
0x4974fa50e11fd8f534093ea856a98574f8bf2a50,Fake_Phishing2103,0 Ether,0
0x74c38bf0c506eb5ee22cdd8827c109b0c91e0d77,Fake_Phishing2104,5.19988297 Ether,9
0x0cb5345c2c7f02569d07951cbf244c80306c2e99,Fake_Phishing2105,0 Ether,0
0x478dc7121a0339fbba4cc5b4acbb8a119c8a8f19,Fake_Phishing2106,0 Ether,2
0xf14d02fd483e5edae77187d6ec5ac51f015de468,Fake_Phishing2107,0 Ether,0
0x574d4cea313269e482f4b53d889a940241d99e45,Fake_Phishing2108,0 Ether,6
0x64187c01fbac6f26bc8bf6fd6d683cb9a58d1737,Fake_Phishing2109,0 Ether,0
0x5813eed7adb205f28dd9a6fdccfafc6fbd7b14bf,Fake_Phishing211,0.77911246 Ether,4
0x04fa71a476fb5e38a7c613532dd0ba2bf0ea39a6,Fake_Phishing2110,0 Ether,0
0xbefa0509207c8834003af4bd82d13876f1a58fdd,Fake_Phishing2111,0.00191783 Ether,5
0xc454a957426af08a5ae6b6af57bbbff49eda7c73,Fake_Phishing2112,0.00009244 Ether,5
0x9dbf942be15c70c4e1fb8c0d1b53007377bcaa09,Fake_Phishing2113,0 Ether,8
0x7a0c2a04dc99aabd4ef85a77263555e6e977b504,Fake_Phishing2114,0.02239034 Ether,1
0xf99e0d0e5b3320d25bc99df88febc7bdfc123ac5,Fake_Phishing2115,0 Ether,0
0x24328c35066c61523e03ac14996131aef4b3f525,Fake_Phishing2116,0 Ether,0
0x857e4c43d8d1c4ab0a1217c22fdb1eb87d3775c6,Fake_Phishing2117,0 Ether,16
0x571836b1e0a978cccd7adb56f0aad96c574a05aa,Fake_Phishing2118,0 Ether,0
0xfcb27f1e0bc118014107daae776f0aceed02e5f3,Fake_Phishing2119,0.002139 Ether,3
0x99723bc6EF51644B0Ba52F31aD905a1b3b170d94,Fake_Phishing212,0 Ether,0
0x26809ae19c8c243f3b6f3e54db992e163efb493b,Fake_Phishing2120,0 Ether,0
0xcdba82888e4698c485abacf8c7ad87dc2221f378,Fake_Phishing2121,0 Ether,0
0xa59fc1920284607dd1d95bcc43f821601faef7d3,Fake_Phishing2122,0.03212758 Ether,1
0xa477b13b714b42f47e7029a30d3f220668a08d5d,Fake_Phishing2123,0.00150526 Ether,23
0x6dd3262c18cd5a0f03dd8f2c0db5b19b8fb92c85,Fake_Phishing2124,0 Ether,11
0x1164b5b85af48f92f35a7b3043300a91ae8d0b48,Fake_Phishing2125,0.003278 Ether,6
0x335e40277f127c620560faf1cfa001e5899864ad,Fake_Phishing2126,0 Ether,5
0x1b2f4abac29e739d8eb439a3f7fdef571f1d0e69,Fake_Phishing2127,0 Ether,0
0x1446c3cb2cca5a03ad30b0cd1769633dd96ffe4d,Fake_Phishing2128,0 Ether,0
0x1a9eb658e8cb3544342050a7cc1f706c0346e889,Fake_Phishing2129,0 Ether,5
0xb9088c74b4B7D70A181f2f3a8E1964fb1F6a111c,Fake_Phishing213,0.01 Ether,6
0x4491492c21605d923f1ef9e947eeaa74799dbdd6,Fake_Phishing2130,0.00895 Ether,2
0xd3c75c3c553f06eeb345e2d06340b6b473d45ada,Fake_Phishing2131,0.004139 Ether,2
0x2a37a183eb7f18cae3fcb967404e472729f21e96,Fake_Phishing2132,0.00514682 Ether,3
0xc86619343080fa921baaff201c91dbbe8ceffa9e,Fake_Phishing2133,0 Ether,0
0x2d56f8514aeee22109e0699f8b0bfef304d5ac87,Fake_Phishing2134,0.0018972 Ether,17
